"date_time","gesamt"
2021-04-17 12:00:00,58.943
2021-04-17 16:00:00,53.2505
2021-04-17 20:00:00,54.4715
2021-04-23 12:00:00,66.667
2021-04-23 16:00:00,60.8105
2021-04-23 20:00:00,58.8275
2021-04-24 12:00:00,55.01025
2021-04-24 16:00:00,50.3555
2021-04-24 20:00:00,52.052
2021-04-30 12:00:00,66.777
2021-04-30 16:00:00,60.90075
2021-04-30 20:00:00,58.39975
2021-05-01 12:00:00,51.97575
2021-05-01 16:00:00,46.9565
2021-05-01 20:00:00,49.4625
2021-05-07 12:00:00,69.1345
2021-05-07 16:00:00,63.0685
2021-05-07 20:00:00,59.967
2021-05-08 12:00:00,55.3965
2021-05-08 16:00:00,50.7865
2021-05-08 20:00:00,51.868
2021-05-14 12:00:00,58.8085
2021-05-14 16:00:00,54.236
2021-05-14 20:00:00,52.145
2021-05-15 12:00:00,54.915
2021-05-15 16:00:00,50.37275
2021-05-15 20:00:00,49.303
2021-05-21 12:00:00,68.643
2021-05-21 16:00:00,63.421
2021-05-21 20:00:00,58.427
2021-05-22 12:00:00,58.6125
2021-05-22 16:00:00,53.2655
2021-05-22 20:00:00,51.25925
2021-05-28 12:00:00,65.49425
2021-05-28 16:00:00,59.547
2021-05-28 20:00:00,56.50025
2021-05-29 12:00:00,54.80675
2021-05-29 16:00:00,49.43225
2021-05-29 20:00:00,48.712
2021-06-04 12:00:00,61.8765
2021-06-04 16:00:00,57.53975
2021-06-04 20:00:00,53.86925
2021-06-05 12:00:00,54.692
2021-06-05 16:00:00,50.63675
2021-06-05 20:00:00,48.43025
2021-06-11 12:00:00,66.44975
2021-06-11 16:00:00,61.847
2021-06-11 20:00:00,57.5275
2021-06-12 12:00:00,56.67375
2021-06-12 16:00:00,53.7505
2021-06-12 20:00:00,51.481
2021-06-18 12:00:00,69.761
2021-06-18 16:00:00,64.858
2021-06-18 20:00:00,60.44
2021-06-19 12:00:00,58.29725
2021-06-19 16:00:00,53.93
2021-06-19 20:00:00,51.302
2021-06-25 12:00:00,65.897
2021-06-25 16:00:00,60.0835
2021-06-25 20:00:00,55.67475
2021-06-26 12:00:00,55.1055
2021-06-26 16:00:00,50.7705
2021-06-26 20:00:00,48.49875
2021-07-02 12:00:00,66.572
2021-07-02 16:00:00,61.53175
2021-07-02 20:00:00,55.886
2021-07-03 12:00:00,54.948
